# Constructed from biom file
#OTU ID	051.1	030.1	026.1	043.1	039.1	007.1	021.1	052.1	014.1	040.1	047.1	035.1	011.1	028.1	033.1	044.1	034.1	029.1	057.1	037.1	050.1	024.1	046.1	023.1	038.1	055.1	041.1	027.1
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales	0.000114142221208	0.000260010400416	0.0	9.74373964728e-05	0.0	0.000158277936056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.91571641051e-05	0.0	0.00194779898714	5.59033989267e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000348432055749	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	0.00627782216642	0.00182007280291	0.00348004094166	0.000974373964728	0.00401163373784	0.00443178220956	0.000656943896991	0.0153534982072	0.0012278978389	0.00107463853068	0.00186156710103	0.000828010409274	0.00899965385947	0.00104931794334	0.000490196078431	0.00247892910263	0.000125659713496	0.00116867939229	0.000279516994633	0.000649878147847	0.00793749224854	0.000623908160719	0.00246875482179	0.000301522689582	0.0210970464135	0.000678294573643	0.000261324041812	0.0132238028451
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	0.0376669329985	0.0678627145086	0.0248720573183	0.0538828802494	0.00591715976331	0.117600506489	0.0	0.167601360669	0.000409299279633	0.0171942164908	0.00913860213234	0.210432931157	0.0200761509173	0.0590616099535	0.0248774509804	0.164799206743	0.0694898215632	0.21568627451	0.0604315742397	0.0833468724614	0.0	0.0501622161218	0.243635241475	0.199457259159	0.0425896624473	0.0519379844961	0.00940766550523	0.00400721298337
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales	0.149183883118	0.0261310452418	0.00296827021494	0.0190977297087	0.00340988867716	0.00775561886673	0.00197083169097	0.0739174404707	0.0219384413883	0.0195388823759	0.10137079032	0.00496806245564	0.0107303565247	0.0263828511468	0.00355392156863	0.00436291522062	0.0124403116361	0.0763537202961	0.0308586762075	0.029731925264	0.00272851296044	0.0160968305465	0.0242246566888	0.05412332278	0.0544567510549	0.0446705426357	0.00365853658537	0.15187337207
k__Bacteria;p__Actinobacteria;c__OPB41;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000183874230027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.0382376441046	0.184737389496	0.000307062436029	0.0442365779986	0.191956674356	0.0457423235201	0.626461700171	0.0117679507217	0.0613130320891	0.0319460726846	0.0516161787104	0.105157321978	0.00830737279335	0.00899415380003	0.345833333333	0.035894893406	0.089721035436	0.0115569406571	0.116614490161	0.143460601137	0.00396874612427	0.00836036935363	0.224039500077	0.12965475652	0.0352056962025	0.298546511628	0.430400696864	0.148066519736
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.76944118796e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000125659713496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.0	0.000520020800832	0.000307062436029	0.000194874792946	0.000100290843446	0.0	0.0	0.00882596304128	8.18598559267e-05	0.0	0.000169233372821	0.0	0.00103842159917	0.0	0.0	9.91571641051e-05	0.0	0.0	0.00223613595707	0.0	0.0	0.00486648365361	0.0	0.00226142017187	0.00276898734177	0.0	0.000435540069686	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales	0.00251112886657	0.000130005200208	0.000409416581372	0.000194874792946	0.000300872530338	0.000158277936056	0.000394166338195	0.000459685575067	0.0	9.76944118796e-05	0.000169233372821	0.000709723207949	0.0131533402561	0.000149902563334	0.000490196078431	0.000495785820526	0.0	0.0	0.000111806797853	0.0	0.00037206994915	0.0	0.0	0.00180913613749	0.000922995780591	0.000193798449612	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.0271658486474	0.00221008840354	0.0550665301945	0.00555393159895	0.143616487815	0.577081354859	0.012219156484	0.0547025834329	0.256712508186	0.00205158264947	0.0104924691149	0.0211734090371	0.116995500173	0.0308799280468	0.00563725490196	0.166484878532	0.00515204825333	0.0203869627321	0.00609347048301	0.00828594638505	0.0186034974575	0.23284252558	0.0270020058633	0.00618121513644	0.320279535865	0.00436046511628	0.0100174216028	0.0959727509517
