# Constructed from biom file
#OTU ID	EM035.441593	EM056.T3.441716	EM044.441601	EM110.441723	EM091.441686	EM139.441611	EM076.441622	EM084.441599	EM089.441742	EM053.441738	EM071.441747	EM049.441600	EM054.441707	EM042.441674	EM173.441754	EM167.441702	EM132.441696	EM063.T3.441695	EM117.441609	EM105.441629	EM055.441603	EM116.441657	EM072.T3.441632	EM031.441732	EM131.441591	EM147.441617	EM133.441663	EM150.441648	EM032.441683	EM142.441711	EM054.T3.441749	EM114.441710	EM083.T3.441744	EM158.441731	EM064.441592	EM100.441714	EM109.441669	EMC06.441610	EM088.441638	EM134.441735	EM101.441623	EM124.441697	EM140.441608	EM058.441637	EM070.441682	EM100.T3.441627	EM060.T3.441729	EM046.441741	EM059.441715	EM052.441625	EM103.441691	EM178.441705	EM222.441725	EM056.441606	EM160.441703	EM108.441694	EM057.T3.441589	EM092.441616	EM086.T3.441746	EM086.441698	EM038.441649	EM039.441743	EM159.441719	EM074.441596	EM037.441737	EM067.441615	EMC01.441661	EM049.T3.441671	EM122.441699	EM083.441666	EM047.T3.441645	EM152.441730	EM060.441677	EM162.441728	EM061.441673	EM118.441693	EM155.441678	EM146.441718	EM098.T3.441740	EM093.441602	EMC04.441704	EM170.441651	EM093.T3.441670	EM179.441612	EM137.441680	EM036.441587	EM040.441709	EM090.441664	EMC09.441635	EM123.441687	EM141.441684	EM149.441655	EM112.441630	EMC05.441628	EMC08.441752	EM043.441739	EM102.441633	EM113.441619	EM095.441717	EMC02.441750	EM050.441672	EM125.441659	EM072.441643	EM209.441665	EM180.441692	EM096.441706	EM098.441733	EM055.T3.441626	EM095.T3.441590	EM090.T3.441662	EM169.441653	EM166.441748	EM163.441642	EM057.441605	EM094.T3.441588	EM089.T3.441624	EM077.T3.441639	EM165.441597	EM168.441668	EM053.T3.441688	EM047.441722	EM174.441652	EM182.441681	EM063.441621	EM085.441675	EM136.441650	EM138.441753	EM126.441679	EM071.T3.441734	EM069.441700	EM082.T3.441751	EM111.441634	EM073.T3.441721	EM135.441660	EM065.T3.441614	EM094.441640	EM183.441654	EM145.441690	EM144.441736	EM080.441727	EM151.441595	EM148.441631	EM034.441676	EM033.441685	EM156.441613	EM081.441618	EM066.441656	EM073.441594	EM129.441689	EM130.441701	EM082.441607	EM062.441720	EM078.441658	EM107.441620	EM066.T3.441647	EM087.441726	EMC03.441713	EM077.441646	EM068.441712	EM075.441644	EM065.441667	EM115.441641	EM079.441724	EMC07.441636	EM059.T3.441604	EM099.441708	EM106.441745	EM161.441598
k__Archaea;p__Euryarchaeota	0.0	0.0	2.64151940196e-05	0.0	0.0	7.71604938272e-05	0.0	0.0	0.0	4.54752160073e-05	0.0001013838901	0.0	5.31462585034e-05	0.000150338261087	0.0	0.000707130229817	0.0	0.0	0.0	0.0	0.0	0.0	0.000249169435216	0.0	5.69054799977e-05	0.0	0.000138975748732	0.000135263086704	0.000343952878456	0.000643190223509	0.000115320302139	0.0	0.0	7.92958528269e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00124951941561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.44080896561e-05	0.000209336403601	7.99232736573e-05	0.0	5.65802874279e-05	6.58414537793e-05	0.000125046892585	0.000114070609707	0.000153515505066	0.0	0.000168539325843	6.10910868104e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.17260542661e-05	0.0	0.00218230653013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.14387769681e-05	0.0	6.37226789014e-05	0.0	0.0	0.0	0.0	0.000194024058983	0.000161264312208	0.0	0.0	0.0	0.0	0.0	0.000174307129162	0.0	0.0	0.0	0.0	0.0	0.000139495954617	0.0	9.64320154291e-05	0.0	6.52188091045e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000113105112351	0.0	6.4716541548e-05	7.62369444233e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00027045300879	0.0	0.0	0.0	0.0	0.00012133713523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025826446281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.51446887274e-05	0.0	0.0	0.0	7.05865744335e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria	0.00333617262919	0.000362950058072	0.000449058298333	0.00743029500478	0.00745867891879	0.0028549382716	0.00692014617837	0.00132318888521	0.0072884637285	0.0263301500682	0.0019262939119	0.00150503245226	0.000531462585034	0.00390879478827	0.0105185652677	0.00707130229817	0.000416059912627	0.00185054155554	0.000174947515745	0.00301548492258	0.00352091663186	0.00027044778426	0.00166112956811	0.000578183219838	0.00119501507995	0.0	0.00132026961295	0.0019613147572	0.0592028892042	0.0312751246181	0.000288300755348	0.000219058050383	0.000537489922064	0.00428197605265	0.000733900067274	0.00402523280264	0.000435729847495	0.00545265708845	0.00127614714531	0.00133700353913	0.040369088812	0.000195988763311	0.00277499421876	0.000813386009761	0.00104074933952	0.00254488901456	0.000139752637831	0.00129716316057	0.000770507349455	5.37316640696e-05	0.0	0.0016049124276	0.00087915601023	0.000129836406128	0.000113160574856	0.00309454832763	0.000750281355508	0.00285176524269	0.0134326066933	0.00262225372077	0.0106179775281	0.009346936282	0.00890754581755	0.00865835895776	0.00345241669168	0.00199203187251	0.00435599590024	0.000149655791679	0.0020202020202	0.00128160316906	0.000123160293121	0.00109170305677	0.00104916067146	0.00302386400785	0.000922472225565	0.0316434446869	0.0143859649123	0.00718099797459	0.00454184990267	0.00131815984885	0.0106309799262	0.000865586744157	0.0	0.00249556344277	0.00124636476942	0.000442561800594	0.00733447865733	0.0141679546625	0.00400057151022	0.00778703368345	0.000700949467916	0.00450416062295	0.00652145558889	0.0117145073701	0.00540899601442	0.00106713232441	0.00266086115143	0.00829076291768	0.0	0.0132619229788	0.000651890482399	0.00440974481313	0.00104584277497	0.000433745391455	0.00709962756052	0.01296111665	0.000149153553583	0.00213489892588	0.000185994606156	0.00872426723808	0.00135004821601	0.000613647520864	0.00071740690015	0.00093131548312	0.000494874513963	0.00295149523863	0.0011867759254	0.000658947566601	0.048801248404	0.00778260587587	0.0	0.00118296529968	0.0055421505052	0.00126793844735	0.00135904737251	0.00495540138751	0.076764784826	0.00248491302804	0.00435955989205	0.000112460638776	5.70515746235e-05	0.00118026595326	0.000878348704436	0.00108181203516	0.000846023688663	0.0	0.00138576130262	0.000683794080297	0.00230540556937	0.00149947518369	0.00208013023424	0.000272022487192	0.00612418485965	0.000769604666235	0.003046458492	0.00541470785762	0.00503760465446	0.000549551199853	0.00077479338843	0.000748013090229	0.0	0.000507044293941	0.00878234037503	0.0034435261708	0.00355536206646	0.0	0.000390358153606	0.00291545189504	0.00370186447564	0.00765957446809	0.0	0.00143382023479	0.0219524246488	0.00593616872687	0.000615337281748	0.00401913875598	0.000578536303153	0.0
k__Bacteria;p__Bacteroidetes	0.587521294719	0.638574332172	0.470401775101	0.754358861179	0.354197744495	0.792438271605	0.705777155742	0.583360899768	0.534107732604	0.556525693497	0.419526537233	0.489793998683	0.657897534014	0.339513906289	0.662774797518	0.601885680613	0.840441023507	0.433244434768	0.750787263821	0.581581092095	0.404607029898	0.365065873353	0.287956810631	0.580945650777	0.640584988334	0.909811789433	0.681467583907	0.67029622616	0.274947332215	0.570670525808	0.652712910108	0.809090909091	0.639814565977	0.61010229165	0.467800134548	0.267527786122	0.428496732026	0.276787259823	0.783165954614	0.614549744396	0.470011534025	0.275560201215	0.678486086487	0.536602370439	0.551477063486	0.317545595928	0.519600307456	0.686312108736	0.681187766714	0.596958787814	0.542960195801	0.522573442188	0.518462276215	0.661516489224	0.439006450153	0.507769291546	0.0315743403776	0.487138538755	0.571154436598	0.555988660524	0.456685393258	0.554096157371	0.381898228729	0.330150509791	0.678174722306	0.686681844052	0.458319098053	0.518856629752	0.434406565657	0.621402772923	0.634521830162	0.620171313403	0.704661270983	0.572736188297	0.531785184294	0.202450898103	0.703859649123	0.519885840545	0.616393915363	0.517289863351	0.523794634482	0.669222208483	0.658290046329	0.810170807453	0.81346073951	0.536511348549	0.673252279635	0.562789799073	0.286255179311	0.623264517687	0.655833811253	0.489808382319	0.772857701839	0.246159813809	0.64386031505	0.419674039581	0.586437671343	0.466878820869	0.311571540266	0.430502422851	0.707580555038	0.605653148269	0.429362035907	0.817899226487	0.4770716946	0.583250249252	0.746364382131	0.435586096471	0.605691434948	0.594168516109	0.651301832208	0.698576337752	0.466966673189	0.580287155607	0.581548250265	0.354346494403	0.620570782707	0.652263955568	0.531990353242	0.914910175757	0.914900888585	0.766605327725	0.781405519529	0.377096420956	0.440137199068	0.782724708394	0.493423995705	0.735800496983	0.65912393606	0.814102564103	0.800547695116	0.75025572429	0.667764602547	0.708586883029	0.638888888889	0.557819626306	0.523038281656	0.458923512748	0.644664199478	0.520692757535	0.554580808538	0.702271387768	0.718911256025	0.581456578095	0.517517136329	0.164288112827	0.669362849439	0.738779996336	0.58819731405	0.725292192613	0.888347086772	0.605229799718	0.493057203893	0.14092630854	0.584240313452	0.594541910331	0.516443837221	0.638081833719	0.824342016162	0.421617021277	0.63779472469	0.766197687965	0.605985741512	0.444374607165	0.769863856626	0.488325358852	0.758557516151	0.0
k__Bacteria;p__Cyanobacteria	0.000141964792731	0.0	0.000264151940196	0.0	0.0	0.000154320987654	0.0	0.0	0.0	0.0	0.0021290616921	0.000376258113066	0.00015943877551	0.0	0.000525928263385	0.0	0.0	0.0	0.0	0.0	0.00244673867637	0.0	0.000581395348837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00110085010091	0.00775007509763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0118521961422	0.0	0.00275696309911	0.0	0.0	0.00124466571835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.25234462924e-05	0.000285176524269	0.0	0.0	5.61797752809e-05	0.0	0.0	8.09192425959e-05	0.000300210147103	0.0	0.0	0.000448967375037	0.0	0.0	0.0	0.0	0.0	0.00163452108532	4.0107488068e-05	0.0	0.0	0.00101270484257	0.0	8.78773232567e-05	0.0	0.0	0.00484346483223	0.0	0.0	0.0	0.000660763843003	0.0	0.000142877553936	0.0	0.0	0.0	0.0	0.0	0.00749667868666	0.0	0.0	0.0	0.0	0.000255036980362	0.000186254423543	0.0	0.000784382081227	0.0	0.0	0.000199401794616	0.0	0.0	0.0	7.65286599832e-05	0.0	0.0	0.000456531663732	0.00799379123011	0.000141392718275	0.000334131536448	0.0	0.0	0.0	0.0	0.0	4.38135296179e-05	0.000113105112351	0.000172900697366	0.000517732332384	7.62369444233e-05	0.00214726670842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.05019740553e-05	7.35618655289e-05	0.000519660488481	0.0	0.00163805132561	0.0	0.0	0.0	0.0	0.0	0.0	0.019014439221	0.00972044841777	0.0	0.0	0.0	0.0	0.000108652348702	0.0	0.0	0.00203163546655	0.0	0.000487947692007	0.0	0.0	0.0	6.99643181977e-05	0.0	0.0	0.0	0.0	0.0	9.64227171922e-05	0.0
k__Bacteria;p__Deferribacteres	0.0	0.0	2.64151940196e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Elusimicrobia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000258866166192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes	0.375638841567	0.34668989547	0.518900071321	0.235856690944	0.580822244764	0.200925925926	0.27548402146	0.341437865255	0.449607106252	0.415416098226	0.536726314189	0.42648857116	0.325308248299	0.619343522927	0.31671400021	0.370654095463	0.155606407323	0.563707614434	0.248250524843	0.343276283619	0.531419705198	0.623304871924	0.571594684385	0.359244507259	0.331758948387	0.0865577529378	0.315752901119	0.323481671852	0.633819166774	0.392667631452	0.307328605201	0.182968236583	0.354810534802	0.355324716517	0.477707785457	0.544007209372	0.555119825708	0.54405400727	0.19425178938	0.364923318915	0.369281045752	0.684850068596	0.317659754876	0.431907971183	0.414858698263	0.548352891277	0.444064006708	0.295527607016	0.303283546705	0.370694750416	0.45137189231	0.406670853395	0.429108056266	0.328226434692	0.542095733846	0.448907031867	0.961735650869	0.463754063765	0.379260055266	0.386959603118	0.501235955056	0.363064328914	0.588819494215	0.659896423369	0.309216451516	0.294251565168	0.486590365562	0.392846453158	0.501767676768	0.376092275428	0.364985528666	0.37075915351	0.25479616307	0.402582543315	0.442024625998	0.53617592748	0.275204678363	0.331890996133	0.33393410713	0.476866294653	0.446626227253	0.316062816867	0.301137161308	0.183063442768	0.128957208143	0.437187835873	0.288885952161	0.398570324575	0.644020574368	0.336834480261	0.342381953737	0.502328422017	0.202034694144	0.569045771916	0.326912127538	0.542394256888	0.385744234801	0.444351394356	0.666536356529	0.550752359092	0.273235239337	0.373743945637	0.52492591947	0.158967685968	0.515712290503	0.338185443669	0.234991423671	0.499899926613	0.37068725007	0.367567153899	0.332979749277	0.29086892489	0.516272092872	0.383701979045	0.340261576529	0.611015202985	0.366713760949	0.336439800433	0.392963540928	0.0752318568001	0.0850991114149	0.218541885734	0.20686925049	0.621116938505	0.496764172923	0.180605321339	0.404312427306	0.255857294995	0.292782506401	0.180724246514	0.135269283432	0.24368557715	0.326599326599	0.288708586883	0.336153412296	0.287111961159	0.442577516023	0.502930546058	0.334587150397	0.437621832359	0.417925296192	0.296187151471	0.259087042813	0.415343486714	0.460205635948	0.723514103425	0.301121044416	0.259021798864	0.404700413223	0.273211781206	0.0797074268567	0.381297309043	0.490920958937	0.811553030303	0.39275867073	0.376299545159	0.438664975115	0.340806273248	0.16531985012	0.522553191489	0.283355488701	0.230576216507	0.363662031482	0.441301766883	0.226367202523	0.483062200957	0.20673030566	1.0
k__Bacteria;p__Fusobacteria	0.0	0.0	7.92455820588e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000136425648022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.96765530823e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.92697961119e-05	0.0	0.0	0.0001395576024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000160429952272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00109479649665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.5688589408e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0106039126737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000100532823967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Lentisphaerae	0.0	0.000290360046458	0.000528303880392	0.0	0.0	0.000617283950617	0.0	0.0	0.0	0.0	0.00395397171389	0.000188129056533	0.00031887755102	0.0	0.000841485221416	0.00247495580436	0.000104014978157	0.0	0.0	0.000651996740016	0.0010145014024	0.00027044778426	0.00199335548173	0.0	0.000682865759973	0.0	0.0	0.0	0.000859882196139	0.0	0.00224874589171	0.0	0.0	0.0053128221394	0.000244633355758	0.0422949834785	8.71459694989e-05	0.0325428423057	0.00188647838873	0.00117970900511	0.0	0.00215587639642	0.0	0.00151057401813	0.000200144103755	0.00466562986003	0.00118789742156	0.0027071231177	0.000237079184448	0.000913438289184	0.00315599639315	0.001046682018	0.000799232736573	0.000129836406128	0.00554486816793	6.58414537793e-05	0.0	0.00524724804654	0.00122812404053	0.00177179305457	0.00376404494382	6.10910868104e-05	0.000511927920549	0.0	0.0	0.0142287990894	0.00273317389819	4.9885263893e-05	0.0	0.0	0.0	0.0	0.000674460431655	0.00359594638771	0.0	0.0	0.000116959064327	0.000828576689376	0.00944416408334	0.0	0.0	0.000370965747496	0.000631756282465	0.0	8.30909846282e-05	0.00158057785927	0.0	0.000128799587841	0.0345049292756	0.0	0.0	0.000381708527369	0.0	0.0089216446858	0.000379578667679	0.000485060147458	0.00153201096597	0.0	0.00547302580141	0.0	0.0	0.00701221716186	0.00200453198536	0.0	0.0	9.97008973081e-05	0.00283391751808	0.000333577957169	0.00227843392542	0.000306114639933	0.00221793635487	0.0	0.000326094045523	0.00093131548312	0.0	0.0	0.00977677309975	0.0	0.00524897148532	0.0	0.0	0.0	0.00328004825818	0.0	0.0151436707222	0.0	0.0181622975754	0.0	6.91993633659e-05	0.00303643724696	0.0	0.0	0.0	0.0	0.0	0.0	0.000519660488481	0.000293054605842	0.00855426803373	0.00502324186535	0.000180880889934	0.0	0.0	0.0	0.00704493526276	0.000461719274681	0.000283808712927	0.0	0.0	0.000187003272557	0.0	0.00257143891927	0.00213624495609	0.0	0.000217675228559	0.00162443144899	0.00243973846004	0.0167889816025	0.000135434066182	0.0	0.0	0.0	0.00112938519094	0.0115929883372	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria	0.0331487791028	0.0114692218351	0.00449058298333	0.0023541528728	0.000835372038904	0.000385802469136	0.0104190964933	0.0454846179292	0.00785787495729	0.00154615734425	0.0126729862625	0.0814598814787	0.0131271258503	0.0272613380105	0.0054696539392	0.00436063641721	0.00124817973788	0.000925270777772	0.000787263820854	0.0711491442543	0.00328221041953	0.00772707955028	0.0177740863787	0.0222279326738	0.0185511864793	0.00363045762874	6.94878743659e-05	0.000946841606925	0.0183584848876	0.00401993889693	0.0192584904572	0.00695509309967	0.00275463585058	0.0175243834747	0.0264815607608	0.0147191348753	0.0125490196078	0.138480180024	0.0194196304722	0.00983090837593	0.000865051903114	0.0372378650291	0.00107916441841	0.00302114803625	0.0159714994796	0.015905556341	0.0345189015443	0.000563983982855	0.0128615457563	0.0284240502928	0.00244750740693	0.0518456492917	0.0187819693095	0.005063619839	0.00599751046735	0.00691335264683	0.00262598474428	0.00724348371642	0.0222597482346	0.0372785258682	0.00280898876404	0.012890219317	0.00174055492987	0.000566434698171	0.00885619933954	0.000474293302979	0.047745131534	0.0875486381323	0.0618055555556	0.00116509379005	0.000369480879364	0.00780987571381	0.0229316546763	0.0161817587447	0.0190510568323	0.038442168877	0.00619883040936	0.131927821764	0.0037488284911	0.00399841820818	0.0189481583391	0.0092741436874	0.0341850343956	0.0042701863354	0.0516825924387	0.00676487323766	0.0273556231003	0.0232483256054	0.0237891127304	0.0319328745624	0.000955840183521	0.00244293457516	0.009977827051	0.132583397983	0.00929967735813	0.0361854870004	0.00870827285922	0.0804790218575	0.0	0.00522825809742	0.0183460607189	0.00332538133449	0.0109813491372	0.0224101785585	0.000116387337058	0.0653040877368	0.00387799239317	0.00393621989459	0.00595182739701	0.0291574194536	0.00819672131148	0.00908198330879	0.0147394508576	0.026154443151	0.0772711205373	0.0202149579551	0.00175190731845	0.00517744516615	0.0139026812314	0.0020753615669	0.0	0.0120487206449	0.00109334941939	0.000345801394732	0.00957804814911	0.0315620949912	0.00402612507829	0.00567980120696	0.0220745969137	0.000224921277553	0.0641259698768	0.0019671099221	0.00475772214903	0.00135226504395	0.0129723632262	0.153744298955	0.0284081067036	0.0358991892156	0.00728022811381	0.0321637426901	0.0211630641223	9.06741623974e-05	0.00487666572158	0.00214679196371	0.012185833968	0.0598556077905	0.000638569604087	0.00164865359956	0.00413223140496	0.000561009817672	0.0319454863716	0.00919923219007	0.00510325183954	0.00249655647383	0.00261210274271	0.0264782326186	0.0225431833707	0.000703729767769	0.00189607692655	0.0306382978723	0.0225984747779	0.000985751411417	0.000494106021035	0.0618059920386	0.00315360356896	0.0222966507177	0.0012534953235	0.0
