# Constructed from biom file
#OTU ID	EM035.441593	EM056.T3.441716	EM044.441601	EM110.441723	EM091.441686	EM139.441611	EM076.441622	EM084.441599	EM089.441742	EM053.441738	EM071.441747	EM049.441600	EM054.441707	EM042.441674	EM173.441754	EM167.441702	EM132.441696	EM063.T3.441695	EM117.441609	EM105.441629	EM055.441603	EM116.441657	EM072.T3.441632	EM031.441732	EM131.441591	EM147.441617	EM133.441663	EM150.441648	EM032.441683	EM142.441711	EM054.T3.441749	EM114.441710	EM083.T3.441744	EM158.441731	EM064.441592	EM100.441714	EM109.441669	EMC06.441610	EM088.441638	EM134.441735	EM101.441623	EM124.441697	EM140.441608	EM058.441637	EM070.441682	EM100.T3.441627	EM060.T3.441729	EM046.441741	EM059.441715	EM052.441625	EM103.441691	EM178.441705	EM222.441725	EM056.441606	EM160.441703	EM108.441694	EM057.T3.441589	EM092.441616	EM086.T3.441746	EM086.441698	EM038.441649	EM039.441743	EM159.441719	EM074.441596	EM037.441737	EM067.441615	EMC01.441661	EM049.T3.441671	EM122.441699	EM083.441666	EM047.T3.441645	EM152.441730	EM060.441677	EM162.441728	EM061.441673	EM118.441693	EM155.441678	EM146.441718	EM098.T3.441740	EM093.441602	EMC04.441704	EM170.441651	EM093.T3.441670	EM179.441612	EM137.441680	EM036.441587	EM040.441709	EM090.441664	EMC09.441635	EM123.441687	EM141.441684	EM149.441655	EM112.441630	EMC05.441628	EMC08.441752	EM043.441739	EM102.441633	EM113.441619	EM095.441717	EMC02.441750	EM050.441672	EM125.441659	EM072.441643	EM209.441665	EM180.441692	EM096.441706	EM098.441733	EM055.T3.441626	EM095.T3.441590	EM090.T3.441662	EM169.441653	EM166.441748	EM163.441642	EM057.441605	EM094.T3.441588	EM089.T3.441624	EM077.T3.441639	EM165.441597	EM168.441668	EM053.T3.441688	EM047.441722	EM174.441652	EM182.441681	EM063.441621	EM085.441675	EM136.441650	EM138.441753	EM126.441679	EM071.T3.441734	EM069.441700	EM082.T3.441751	EM111.441634	EM073.T3.441721	EM135.441660	EM065.T3.441614	EM094.441640	EM183.441654	EM145.441690	EM144.441736	EM080.441727	EM151.441595	EM148.441631	EM034.441676	EM033.441685	EM156.441613	EM081.441618	EM066.441656	EM073.441594	EM129.441689	EM130.441701	EM082.441607	EM062.441720	EM078.441658	EM107.441620	EM066.T3.441647	EM087.441726	EMC03.441713	EM077.441646	EM068.441712	EM075.441644	EM065.441667	EM115.441641	EM079.441724	EMC07.441636	EM059.T3.441604	EM099.441708	EM106.441745	EM161.441598
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales	0.0	0.0	2.64151940196e-05	0.0	0.0	7.71604938272e-05	0.0	0.0	0.0	4.54752160073e-05	0.0001013838901	0.0	5.31462585034e-05	0.000150338261087	0.0	0.000707130229817	0.0	0.0	0.0	0.0	0.0	0.0	0.000249169435216	0.0	5.69054799977e-05	0.0	0.000138975748732	0.000135263086704	0.000343952878456	0.000643190223509	0.000115320302139	0.0	0.0	7.92958528269e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00124951941561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.44080896561e-05	0.000209336403601	7.99232736573e-05	0.0	5.65802874279e-05	6.58414537793e-05	0.000125046892585	0.000114070609707	0.000153515505066	0.0	0.000168539325843	6.10910868104e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.17260542661e-05	0.0	0.00218230653013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.14387769681e-05	0.0	6.37226789014e-05	0.0	0.0	0.0	0.0	0.000194024058983	0.000161264312208	0.0	0.0	0.0	0.0	0.0	0.000174307129162	0.0	0.0	0.0	0.0	0.0	0.000139495954617	0.0	9.64320154291e-05	0.0	6.52188091045e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000113105112351	0.0	6.4716541548e-05	7.62369444233e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00027045300879	0.0	0.0	0.0	0.0	0.00012133713523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025826446281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.51446887274e-05	0.0	0.0	0.0	7.05865744335e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	0.000212947189097	7.25900116144e-05	0.0	7.35672772751e-05	5.96694313503e-05	7.71604938272e-05	0.0	5.51328702172e-05	0.0	4.54752160073e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000272138464051	8.74737578726e-05	8.1499592502e-05	5.96765530823e-05	3.86353977514e-05	0.0	0.000128485159964	0.000284527399989	0.0	0.0	0.0	4.2994109807e-05	0.0	0.0	0.0	0.0	0.0	0.000122316677879	0.0	0.0	0.0	5.54846584919e-05	0.0	0.0	0.000195988763311	0.00023124951823	0.0	8.00576415019e-05	7.06913615156e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.49182030641e-05	0.0	0.000329207268896	0.000125046892585	0.0	0.0	7.08717221828e-05	0.0	0.0	0.000307156752329	8.09192425959e-05	0.0	0.0	0.0	0.0	0.000189393939394	0.0	0.0	0.0	0.000149880095923	0.0	4.0107488068e-05	8.39348665436e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000132152768601	0.0	0.0	0.0	0.0	0.000229025116421	0.0	7.7579519007e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.35767822904e-05	0.0	0.0	0.0	0.0	0.000133431182867	4.64986515391e-05	0.000153057319966	0.0	0.0	6.52188091045e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.38135296179e-05	3.7701704117e-05	0.000403434960521	0.0	0.0	0.0	8.87468938587e-05	0.000138398726732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.88424343069e-05	0.0	0.0	0.000180880889934	0.0	0.0	0.0	0.0	0.000209872397582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000451446887274	8.51063829787e-05	0.0	0.0	0.000141173148867	6.98372791396e-05	7.69171602184e-05	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	0.00298126064736	0.0	0.000422643104314	0.00713602589568	0.00733934005609	0.00277777777778	0.00692014617837	0.00121292314478	0.0072884637285	0.0262846748522	0.0017235261317	0.0011287743392	0.000531462585034	0.00390879478827	0.010413379615	0.00707130229817	0.000312044934471	0.00152397539868	0.0	0.00277098614507	0.00346124007877	0.000231812386509	0.00166112956811	0.000385455479892	0.000910487679964	0.0	0.00132026961295	0.0019613147572	0.0589019304355	0.0307927319505	0.000230640604278	0.000219058050383	0.000537489922064	0.00340972167156	0.0	0.00390507659958	0.000348583877996	0.00545265708845	0.00110969316984	0.00133700353913	0.040369088812	0.0	0.00254374470053	0.000697188008366	0.000920662877272	0.00233281493002	0.0	0.00124076476228	0.000770507349455	0.0	0.0	0.0016049124276	0.00087915601023	0.0	5.65802874279e-05	0.00263365815117	0.000125046892585	0.00273769463298	0.0134326066933	0.00255138199858	0.0102808988764	0.00928584519519	0.00860038906522	0.0079300857744	0.00330231161813	0.00189717321191	0.00427058421592	0.000149655791679	0.000126262626263	0.00128160316906	0.0	0.00109170305677	0.00089928057554	0.00286041189931	0.000721934785224	0.0312237703542	0.0143274853801	0.00718099797459	0.00446975704708	0.00131815984885	0.0104433743981	0.000865586744157	0.0	0.00238464951198	0.00124636476942	0.000442561800594	0.00713624950443	0.0139747552808	0.00378625517931	0.00772666908125	0.000700949467916	0.00396976868463	0.00619538280944	0.011404189294	0.00540899601442	0.000388048117967	0.0020158039026	0.00829076291768	0.0	0.0132619229788	0.000651890482399	0.00433745391455	0.000915112428098	0.000361454492879	0.00709962756052	0.01296111665	0.0	0.00200146774301	4.64986515391e-05	0.00857120991811	0.00125361620058	0.000490918016691	0.000521750472836	0.00023282887078	0.000494874513963	0.00289580664922	0.0011302627861	0.000658947566601	0.0486593843098	0.00778260587587	0.0	0.000920084121977	0.00539134368873	0.000864503486831	0.00135904737251	0.00487916444309	0.0765858459336	0.00239616613419	0.00422116116532	0.000112460638776	0.0	0.000786843968841	0.000878348704436	0.000946585530764	0.000846023688663	0.0	0.00138576130262	0.000488424343069	0.00218406843414	0.0014245014245	0.00171836845437	0.000272022487192	0.00612418485965	0.000769604666235	0.00285605483625	0.00486903962391	0.00503760465446	0.000488489955425	0.00051652892562	0.000561009817672	0.0	0.000470826844374	0.00848563968668	0.00309917355372	0.00348280365694	0.0	0.000292768615204	0.00291545189504	0.00316012821092	0.00757446808511	0.0	0.00125459270544	0.0216700783511	0.00586633144773	0.000384585801092	0.00392344497608	0.000482113585961	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales	0.000141964792731	0.000290360046458	2.64151940196e-05	0.000220701831825	5.96694313503e-05	0.0	0.0	5.51328702172e-05	0.0	0.0	0.0002027677802	0.000376258113066	0.0	0.0	0.000105185652677	0.0	0.000104014978157	5.44276928101e-05	8.74737578726e-05	0.000162999185004	0.0	0.0	0.0	6.4242579982e-05	0.0	0.0	0.0	0.0	0.000257964658842	0.000482392667631	5.76601510696e-05	0.0	0.0	0.000872254381096	0.000611583389395	0.000120156203064	8.71459694989e-05	0.0	0.000110969316984	0.0	0.0	0.0	0.0	0.000116198001394	4.00288207509e-05	0.000141382723031	0.000139752637831	5.63983982855e-05	0.0	5.37316640696e-05	0.0	0.0	0.0	6.49182030641e-05	5.65802874279e-05	0.000131682907559	0.000500187570339	0.000114070609707	0.0	0.0	0.000337078651685	6.10910868104e-05	0.0	0.000647353940767	0.000150105073551	9.48586605957e-05	8.54116843184e-05	0.0	0.00170454545455	0.0	0.000123160293121	0.0	0.0	0.000163452108532	0.000160429952272	0.000335739466174	5.84795321637e-05	0.0	7.2092855598e-05	0.0	0.00018760552811	0.0	0.0	0.00011091393079	0.0	0.0	6.60763843003e-05	0.000193199381762	0.000214316330904	6.03646021973e-05	0.0	0.000305366821895	0.000326072779444	0.000232738557021	0.0	0.000679084206442	0.000645057248831	0.0	0.0	0.0	0.0	7.22908985759e-05	8.71535645808e-05	7.22908985759e-05	0.0	0.0	0.000149153553583	0.0	9.29973030782e-05	0.0	9.64320154291e-05	0.000122729504173	0.000130437618209	0.00069848661234	0.0	5.5688589408e-05	5.65131393049e-05	0.0	0.000141864094198	0.0	0.0	0.00021906764809	0.000113105112351	0.0	0.0	7.62369444233e-05	0.000178938892368	0.0	0.0	0.0	5.70515746235e-05	0.00039342198442	0.0	0.000135226504395	0.0	0.0	0.0	0.000146527302921	0.00012133713523	7.49737591843e-05	0.000180880889934	0.0	0.0	0.0	0.00019040365575	0.000335795836132	0.0	6.10612444282e-05	0.00025826446281	0.000187003272557	0.0	3.62174495672e-05	0.000296700688346	0.00034435261708	7.25584095197e-05	0.0	9.75895384015e-05	0.0	9.02893774547e-05	0.0	0.0	0.000179227529349	0.000141173148867	0.0	0.000153834320437	9.56937799043e-05	9.64227171922e-05	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.587521294719	0.638574332172	0.470401775101	0.754358861179	0.354197744495	0.792438271605	0.705777155742	0.583360899768	0.534107732604	0.556525693497	0.419526537233	0.489793998683	0.657897534014	0.339513906289	0.662774797518	0.601885680613	0.840441023507	0.433244434768	0.750787263821	0.581336593317	0.404607029898	0.365065873353	0.287956810631	0.580945650777	0.640584988334	0.909811789433	0.681467583907	0.67029622616	0.274947332215	0.570670525808	0.652712910108	0.809090909091	0.639814565977	0.61010229165	0.467800134548	0.267527786122	0.428496732026	0.276787259823	0.783165954614	0.614549744396	0.469915417147	0.275560201215	0.678486086487	0.536602370439	0.551477063486	0.317545595928	0.519600307456	0.686312108736	0.681187766714	0.596958787814	0.542960195801	0.522573442188	0.518462276215	0.661516489224	0.439006450153	0.507769291546	0.0313867700388	0.487138538755	0.571077678846	0.555988660524	0.456685393258	0.554096157371	0.381898228729	0.330150509791	0.678174722306	0.686681844052	0.458319098053	0.518856629752	0.434406565657	0.621402772923	0.634521830162	0.620171313403	0.704661270983	0.572736188297	0.531785184294	0.20228302837	0.703859649123	0.519885840545	0.616393915363	0.517289863351	0.523794634482	0.669222208483	0.658290046329	0.810170807453	0.81346073951	0.536511348549	0.673252279635	0.562789799073	0.286255179311	0.623264517687	0.655833811253	0.489808382319	0.772857701839	0.246159813809	0.64386031505	0.419674039581	0.586437671343	0.466878820869	0.311571540266	0.430502422851	0.707580555038	0.605653148269	0.429362035907	0.817899226487	0.4770716946	0.583250249252	0.746364382131	0.435586096471	0.605691434948	0.594168516109	0.651301832208	0.698576337752	0.466966673189	0.580287155607	0.581548250265	0.354346494403	0.620570782707	0.652263955568	0.531990353242	0.914910175757	0.914900888585	0.766605327725	0.781405519529	0.377096420956	0.440137199068	0.782724708394	0.493423995705	0.735800496983	0.65912393606	0.814102564103	0.800547695116	0.75025572429	0.667764602547	0.708586883029	0.638888888889	0.557819626306	0.523038281656	0.458923512748	0.644664199478	0.520692757535	0.554580808538	0.702271387768	0.718911256025	0.581456578095	0.517517136329	0.164288112827	0.669362849439	0.738779996336	0.58819731405	0.725292192613	0.888347086772	0.605229799718	0.493057203893	0.14092630854	0.584240313452	0.594541910331	0.516443837221	0.638081833719	0.824342016162	0.421617021277	0.63779472469	0.766197687965	0.605985741512	0.444374607165	0.769863856626	0.488325358852	0.758557516151	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000244498777506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.61168781238e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000125046892585	0.0	7.6757752533e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000167869733087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.25234462924e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2	0.0	0.0	0.000264151940196	0.0	0.0	0.000154320987654	0.0	0.0	0.0	0.0	0.0021290616921	0.000376258113066	0.0	0.0	0.000315556958031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000581395348837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00110085010091	0.00775007509763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0118521961422	0.0	0.00268627173759	0.0	0.0	0.00124466571835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.25234462924e-05	0.000285176524269	0.0	0.0	0.0	0.0	0.0	0.0	0.000150105073551	0.0	0.0	0.000448967375037	0.0	0.0	0.0	0.0	0.0	0.00163452108532	0.0	0.0	0.0	0.00101270484257	0.0	8.78773232567e-05	0.0	0.0	0.00484346483223	0.0	0.0	0.0	0.000660763843003	0.0	0.000142877553936	0.0	0.0	0.0	0.0	0.0	0.00749667868666	0.0	0.0	0.0	0.0	0.000255036980362	0.000186254423543	0.0	0.000784382081227	0.0	0.0	0.000199401794616	0.0	0.0	0.0	0.0	0.0	0.0	0.000326094045523	0.00799379123011	0.000141392718275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000113105112351	0.0	0.000517732332384	0.0	0.00214726670842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.35618655289e-05	0.000519660488481	0.0	0.00163805132561	0.0	0.0	0.0	0.0	0.0	0.0	0.0189724647414	0.00972044841777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00203163546655	0.0	0.000487947692007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.64227171922e-05	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta	0.000141964792731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015943877551	0.0	0.000210371305354	0.0	0.0	0.0	0.0	0.0	0.00244673867637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.06913615156e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.61797752809e-05	0.0	0.0	8.09192425959e-05	0.000150105073551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0107488068e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.65286599832e-05	0.0	0.0	0.000130437618209	0.0	0.0	0.000334131536448	0.0	0.0	0.0	0.0	0.0	4.38135296179e-05	0.0	0.000172900697366	0.0	7.62369444233e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.05019740553e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.19744795165e-05	0.0	0.0	0.0	0.0	0.0	0.000108652348702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.99643181977e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales	0.0	0.0	2.64151940196e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
