# Constructed from biom file
#OTU ID	C4.S.518169	C10.S.517995	C0258.T.517997	C0112.N.518001	32I9UAPQ.518112	C1.S.518137	C0268.N.518089	C0366.N.518094	C0308.N.518154	C0285.N.518084	C0245.T.518151	GQ6LSABJ.518010	BFJMKNMP.518102	C0318.N.518105	C0366.T.518172	C0333.T.518046	C0332.N.518027	MQE9ONGV.518038	GQ6LSNI6.518106	YOTV6NC8.518156	C0258.N.518014	C0275.N.518076	38U4VNBW.518090	C0334.T.518147	6G2KBASQ.517999	C0211.T.518096	C0133.T.518133	C0335.T.518115	82S3MNBY.518050	C0349.N.517989	C0240.N.518020	C0335.N.518107	59S9WNC6.518055	C0252.N.518016	MQETMNL4.518037	C0154.N.518002	C0374.N.518099	C0322.N.518165	UZ65XN27.518028	C0149.N.518039	C0198.N.518081	C0159.N.518042	C0294.N.517987	C0362.N.518069	C0133.N.518051	C0325.N.518109	QFHRSNIH.518116	C0315.N.518021	5TA9VN6K.518161	C0341.N.518101	G3UBQNDP.518121	C0271.N.518022	6G2KBNS6.518045	C0270.N.518041	C0371.N.518009	41E1KNBP.517985	C0241.N.518043	C0209.N.517984	C0211.N.518117	C0269.N.518130	C0394.N.518031	C0399.N.518011	C0355.N.518077	C0334.N.518066	C0195.N.518110	A8A34NCW.518023	C0388.N.518136	C0342.N.518068	G2OD5N55.518146	59S9WAIH.518013	C0198.T.518166	C0268.T.518114	C0269.T.518150	C0240.T.518052	C0285.T.518044	C0374.T.518127	C0399.T.518153	G2OD5ABL.518057	C0394.T.518064	HZIMMAM6.518095	5EKFOAO4.518164	C0349.T.518111	C0294.T.518134	KIXFRARY.518160	C0318.T.518140	C0315.T.518034	C0371.T.518139	C0186.T.518019	C0095.T.518141	A8A34AP9.518086	C0195.T.517986	TV28IANZ.518070	KIXFRNL2.518129	C0311.N.518124	C0212.N.518167	C0395.N.518054	XZ33PN7O.518030	R8J9ZNOW.518040	C0206.N.518065	C0230.N.517992	C0235.N.517993	C0095.N.518123	UEL2GN92.518058	C0256.N.518170	5EKFONB3.518125	LRQ9WN6C.518048	TV28INUO.518004	C0333.N.518126	OTGGZN5Y.518063	XBS5MNEH.518074	C0398.N.518152	C0186.N.518143	C0225.N.518047	UTWNWN3P.518012	C0282.N.518138	I7ROLN9P.518079	JIDZEAPD.518149	C0134.N.518072	G3UBQAJU.518060	C0252.T.518006	C0206.T.518053	XZ33PA3O.518135	C0311.T.518131	C0330.T.518035	C0159.T.518087	C0212.T.518155	XBS5MA8H.517990	C0395.T.518075	C0398.T.518092	YOTV6ASH.518142	C0330.N.518148	C0388.T.518015	C0134.T.517988	C0322.T.518018	C0225.T.518033	C0112.T.518024	C0355.T.518157	UZ65XAS5.518119	QFHRSAG2.518005	C0314.T.518025	C0325.T.518083	C0270.T.518163	C1.T.518120	C0230.T.518144	C0341.T.518113	MQE9OAS7.518008	C0362.T.518026	C0308.T.518162	8XBKGABK.517998	UTWNWANU.518168	C0241.T.518067	C0275.T.518032	UEL2GAPI.518173	OTGGZAZO.518108	C3.T.517994	LRQ9WAHA.518036	C0256.T.518080	C0235.T.518049	C0332.T.518017	MQETMAZC.518171	C0149.T.518132	C0245.N.518071	JIDZEN4J.518073	38U4VAHB.518100	82S3MAZ4.518145	BFJMKAKB.518159	C10.T.518056	C0378.N.518158	C0306.N.518003	C0344.N.518103	32I9UNA9.518098	C6.S.518082	C4.T.518118	R8J9ZAGC.518059	C0378.T.518104	C0344.T.518029	5TA9VAT9.518088	C0209.T.518128	C0154.T.518091	C0271.T.518078	C6.T.518061	C0282.T.518000	C0342.T.518093	HZIMMNL5.518062	C0306.T.518122	O436FAO8.518097	41E1KAMA.517991	O436FNP3.518007	8XBKGN9F.518085	C3.S.517996
k__Archaea;p__Euryarchaeota;c__Methanobacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000368256306389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000789889415482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000176865935621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000168976005407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Solibacteres	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000195618153365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000289687137891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000195618153365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.000390320062451	0.000662544169611	0.0	0.00972104818259	0.000272479564033	0.0	0.0	0.0	0.00126103404792	0.0	0.000385306961212	0.000160410651267	0.0128755364807	0.0	0.000386946988263	0.013986013986	0.000546149645003	0.0124013528749	0.000230043708305	0.00228350606007	0.0	0.0	0.000695571527939	0.00021263023602	0.00421804023361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00168634064081	0.000352422907489	0.000487210718636	0.0	0.000471087033329	0.000834028356964	0.000163907556138	0.000159083678015	0.000283366392746	0.00248667850799	0.00394944707741	0.000523560209424	0.00111544896821	0.000250563768479	0.015932792584	0.0	0.000112346927312	0.000250062515629	0.000339443312967	0.00172765823779	0.00689952565761	0.000249532127261	0.0	0.0	0.0	0.0	0.0	0.000250626566416	0.00534759358289	0.000102030405061	0.0	0.000440528634361	0.000126646403242	0.000576119832925	0.000141622999575	0.000350795135641	0.0	0.00117061750073	0.00046490004649	0.0	0.000773651635721	0.0	0.0	0.00108695652174	0.000473933649289	0.0	0.0083857442348	0.000645925287975	0.000341238696468	0.0	0.00344168260038	0.0081526452732	0.000382165605096	0.000525210084034	0.000445302063233	0.0	0.000505305709955	0.000139625802848	0.000683994528044	0.175836860331	0.0	0.0	0.000184945441095	0.000511770726714	0.00777873811582	0.00026656004265	0.0	0.0078431372549	0.0	0.00305810397554	0.000202675314147	0.000810091424604	0.000140114894213	0.00051555250043	0.0417649834828	0.00247612309869	0.00317757009346	0.000319386777387	0.000846381718155	0.000282406099972	0.000505944852011	0.0	0.00298685782557	0.00213789417424	0.00178745531362	0.000675904021629	0.00171821305842	0.0016835016835	0.000738825267824	0.00494743351886	0.000448732331164	0.0	0.00139082058414	0.0	0.0	0.000777302759425	0.00423728813559	0.00106723585912	0.000825763831544	0.0	0.0	0.0	0.00018261504748	0.0	0.0	0.000384221311475	0.00352112676056	0.0	0.000633981403212	0.0	0.000734214390602	0.000494559841741	0.0	0.00682192425312	0.0	0.000511770726714	0.00340136054422	0.000449505543902	0.000363768643143	0.0	0.0	0.0160837375543	0.462962962963	0.00437805820242	0.00153846153846	0.000225682690138	0.00215053763441	0.0	0.00200400801603	0.027027027027	0.004	0.000306044376435	0.0	0.0012706480305	0.00246609124538	0.0	0.000480153649168	0.0	0.000936914428482	0.0	0.0	0.0	0.000104460461715	0.0	0.000160102465578	0.000326690623979	0.0	0.00425305688464	0.0	0.00607533414338	0.0	0.000939996866677	0.00138504155125	0.000135814206166	0.0	0.00481231953802	0.0	0.527777777778
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	0.00448868071819	0.000441696113074	0.000984604368063	0.00253592561285	0.00108991825613	0.000390930414386	0.00468975468975	0.00181488203267	0.00231189575452	0.00134228187919	0.00218340611354	0.01138915624	0.00214592274678	0.000736512612778	0.000644911647104	0.0	0.00218459858001	0.0097707628711	0.0181734529561	0.00421570349552	0.00330214639516	0.0028916482395	0.011592858799	0.0155220072294	0.00227125243348	0.000484027105518	0.00148643626904	0.000621310966139	0.000276510438269	0.00233450058363	0.00198971978113	0.00174694285001	0.00885328836425	0.00616740088106	0.000487210718636	0.00666992028632	0.00306206571664	0.0070892410342	0.00409768890346	0.000159083678015	0.00226693114197	0.000710479573712	0.00592417061611	0.0020942408377	0.0100390407139	0.00275620145327	0.00622827346466	0.00269179004038	0.00460622401977	0.00325081270318	0.00322471147318	0.00235589759698	0.00905562742561	0.000873362445415	0.00179434092478	0.0231394621639	0.00276063657032	0.00538755648245	0.00285886247367	0.00100250626566	0.000891265597148	0.00173451688603	0.00259965337955	0.0145374449339	0.0024062816616	0.0185798646118	0.000141622999575	0.00245556594949	0.0119784388101	0.0	0.0	0.00143061516452	0.000221043324492	0.00277497477296	0.00145208131655	0.0	0.00284360189573	0.00591536478083	0.0	0.00333728065454	0.00545981914349	0.000738416097471	0.000764818355641	0.00260190806592	0.0	0.000525210084034	0.000148434021078	0.00336851560746	0.00353713996968	0.012007819045	0.000683994528044	0.00230858022316	0.0020117833022	0.00243309002433	0.00166450896985	0.000511770726714	0.0250648228176	0.00186592029855	0.00204948031035	0.00294117647059	0.00199468085106	0.0347859327217	0.00425618159708	0.00127300081009	0.0107888468544	0.00446812167039	0.00259556394526	0.000884329678104	0.0528971962617	0.0	0.00359712230216	0.00338887319966	0.0045535036681	0.0	0.00477897252091	0.00872973454481	0.00844978875528	0.00760392024333	0.0010934083099	0.0016835016835	0.00110823790174	0.0470006184292	0.000560915413956	0.000518134715026	0.00139082058414	0.0	0.0	0.000777302759425	0.0	0.00106723585912	0.0	0.000572409845449	0.0	0.0	0.0009130752374	0.0064829821718	0.00306200561368	0.00102459016393	0.00449921752739	0.0	0.0	0.0	0.000734214390602	0.000989119683482	0.000475059382423	0.00235238767349	0.000495908752789	0.0	0.0136054421769	0.0	0.00181884321571	0.000158704967465	0.00456675880303	0.00370181261169	0.0	0.00231779551893	0.00102564102564	0.0	0.0	0.0130434782609	0.00267201068804	0.00737100737101	0.0473333333333	0.0177505738332	0.000313676286073	0.000423549343499	0.0	0.00221932114883	0.00368117797695	0.000832062127306	0.00281074328545	0.00295566502463	0.00154529650377	0.000822593912805	0.000104460461715	0.00172191132157	0.0	0.00555374060764	0.0	0.00212652844232	0.00193143408981	0.0	0.00579374275782	0.00955663481122	0.00138504155125	0.0	0.00285103349964	0.00769971126083	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.541959406714	0.625883392226	0.501163623344	0.387573964497	0.309264305177	0.47771696638	0.520202020202	0.495099818512	0.530685161833	0.577669310555	0.392114050861	0.429419313442	0.0472103004292	0.404345424415	0.607119824584	0.519813519814	0.551064991808	0.519353626456	0.436047849091	0.521517653258	0.554210236654	0.726824289845	0.458845351264	0.419306825431	0.340038935756	0.554211035818	0.512820512821	0.506368437403	0.605557859809	0.608804402201	0.359807660421	0.473671075618	0.470489038786	0.530572687225	0.486723507917	0.481373027493	0.634554233895	0.441618015013	0.305687592198	0.312917594655	0.778974213658	0.596625222025	0.44233807267	0.502617801047	0.485778025655	0.612628413931	0.148899188876	0.504845222073	0.337827210426	0.518129532383	0.260692464358	0.470708339877	0.294667241627	0.62919525889	0.391442374051	0.5397123202	0.689996752192	0.582377476538	0.511435449895	0.626315789474	0.478312537136	0.534639322518	0.555459272097	0.543612334802	0.640070921986	0.464352585338	0.547939385356	0.549345182413	0.139349171491	0.438981562774	0.58019525802	0.361945636624	0.439655172414	0.573915237134	0.450629235237	0.552173913043	0.485308056872	0.264978006977	0.685534591195	0.261922704274	0.402832281181	0.132914897545	0.448183556405	0.218213356461	0.283694267516	0.37762605042	0.280243431795	0.670783741298	0.473976755937	0.471237084613	0.471614227086	0.0915736821855	0.162092254634	0.453218314532	0.542075087849	0.439866939611	0.347234226448	0.318405970945	0.743668569756	0.489215686275	0.480053191489	0.28249235474	0.344953384678	0.535354704317	0.392181588903	0.396975425331	0.0625294950448	0.518747789176	0.383364485981	0.00606834877036	0.337283114685	0.619598983338	0.541613964078	0.619644870349	0.581242532855	0.186353108854	0.183782905427	0.432916525853	0.519993751953	0.385101010101	0.137421499815	0.364254792826	0.243886021988	0.680829015544	0.212100139082	0.416044776119	0.0	0.336960746211	0.131355932203	0.486659551761	0.648224607762	0.593589009731	0.394172705314	0.512731481481	0.278670562454	0.335494327391	0.553967848941	0.108990778689	0.117370892019	0.0388601036269	0.688926458157	0.659346846847	0.59765051395	0.371909000989	0.0712589073634	0.269818866149	0.326803868088	0.599795291709	0.353741496599	0.332783937669	0.388504910877	0.657197270275	0.378560269198	0.382052591269	0.0	0.251094514551	0.653846153846	0.32859399684	0.541935483871	0.628019323671	0.236027610777	0.579852579853	0.309333333333	0.394491201224	0.642879548306	0.104616687844	0.611590628853	0.459791122715	0.537932138284	0.596172514214	0.499687695191	0.272413793103	0.518446977014	0.290192852573	0.328005849786	0.534653465347	0.242074927954	0.312316236524	0.278532608696	0.481127060074	0.193626267504	0.518833535844	0.516801853998	0.369418768604	0.615650969529	0.489066956404	0.445901639344	0.333012512031	0.127659574468	0.0277777777778
k__Bacteria;p__Bacteroidetes;c__Cytophagia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000178157847853	0.0	0.000168976005407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00162074554295	0.0	0.0	0.000586854460094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	0.0	0.0	0.000179018976011	0.0	0.000817438692098	0.00234558248632	0.00036075036075	0.0	0.00021017234132	0.0	0.0	0.0	0.00429184549356	0.0	0.0	0.000777000777001	0.00163844893501	0.0	0.0	0.0	0.0	0.000170096955265	0.0	0.0	0.000324464633355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000843170320405	0.0	0.0	0.0	0.0	0.0	0.0	0.000477251034044	0.0	0.0	0.00118483412322	0.00104712041885	0.0	0.000751691305437	0.0	0.0	0.0	0.0	0.0	0.0	0.000718700589334	0.0	0.0	0.00875547217011	0.0	0.0	0.0	0.00213032581454	0.00118835412953	0.0	0.0	0.0	0.0	0.0	0.0	0.00011693171188	0.0	0.0295580918935	0.0	0.00071530758226	0.108642793988	0.000252270433905	0.020087124879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000683994528044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000382262996942	0.0	0.0	0.0	0.000171850833477	0.0	0.0	0.0	0.000319386777387	0.00105797714769	0.0	0.000252972426006	0.0	0.00358422939068	0.000356315695706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00362694300518	0.0	0.00932835820896	0.0	0.0	0.0635593220339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000510334268946	0.0	0.0	0.000647668393782	0.000211327134404	0.0	0.0	0.0	0.0	0.0	0.0114059013142	0.00102354145343	0.0	0.00329637398861	0.00145507457257	0.0	0.0	0.0	0.0	0.0	0.000512820512821	0.0218912209434	0.0	0.0	0.000445335114674	0.0	0.0	0.0	0.0	0.234646336298	0.00123304562269	0.0	0.0	0.00055470808487	0.000312304809494	0.0	0.000386324125942	0.0	0.0	0.0	0.0	0.0	0.0	0.0244550770867	0.0	0.0	0.0	0.0	0.0	0.0	0.0669992872416	0.000962463907603	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000150466445983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00186567164179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000195618153365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00121506682868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
